     t           p           q          AA          aa          Aa
   118      0.3400           0.6600              6.0             22.0             22.0
   119      0.3400           0.6600              5.0             21.0             24.0
   120      0.3200           0.6800              7.0             25.0             18.0
   121      0.2800           0.7200              4.0             26.0             20.0
   122      0.2800           0.7200              2.0             24.0             24.0
   123      0.4000           0.6000              8.0             18.0             24.0
   124      0.3200           0.6800              4.0             22.0             24.0
   125      0.3600           0.6400              7.0             21.0             22.0
   126      0.3700           0.6300              6.0             19.0             25.0
   127      0.3400           0.6600              8.0             24.0             18.0
   128      0.3400           0.6600              8.0             24.0             18.0
   129      0.3600           0.6400              6.0             20.0             24.0
   130      0.3100           0.6900              4.0             23.0             23.0
   131      0.3900           0.6100             11.0             22.0             17.0
   132      0.4000           0.6000              8.0             18.0             24.0
   133      0.3900           0.6100              6.0             17.0             27.0
   134      0.4500           0.5500             11.0             16.0             23.0
   135      0.4200           0.5800              7.0             15.0             28.0
   136      0.4300           0.5700              8.0             15.0             27.0
   137      0.4200           0.5800              8.0             16.0             26.0
   138      0.3900           0.6100              8.0             19.0             23.0
   139      0.3100           0.6900              5.0             24.0             21.0
   140      0.3500           0.6500              4.0             19.0             27.0
   141      0.3200           0.6800              3.0             21.0             26.0
   142      0.3500           0.6500              2.0             17.0             31.0
   143      0.3100           0.6900              3.0             22.0             25.0
   144      0.2600           0.7400              2.0             26.0             22.0
   145      0.2500           0.7500              2.0             27.0             21.0
   146      0.3100           0.6900              4.0             23.0             23.0
   147      0.3000           0.7000              5.0             25.0             20.0
   148      0.3000           0.7000              1.0             21.0             28.0
   149      0.3200           0.6800              3.0             21.0             26.0
   150      0.3700           0.6300              7.0             20.0             23.0
   151      0.4200           0.5800              8.0             16.0             26.0
   152      0.4500           0.5500             11.0             16.0             23.0
   153      0.4100           0.5900              7.0             16.0             27.0
   154      0.4700           0.5300             10.0             13.0             27.0
   155      0.4600           0.5400             12.0             16.0             22.0
   156      0.4300           0.5700              5.0             12.0             33.0
   157      0.5300           0.4700             14.0             11.0             25.0
   158      0.5600           0.4400             16.0             10.0             24.0
   159      0.5000           0.5000             17.0             17.0             16.0
   160      0.4500           0.5500              9.0             14.0             27.0
   161      0.4700           0.5300             10.0             13.0             27.0
   162      0.4500           0.5500              7.0             12.0             31.0
   163      0.4700           0.5300             13.0             16.0             21.0
   164      0.5100           0.4900             15.0             14.0             21.0
   165      0.4800           0.5200             12.0             14.0             24.0
   166      0.4800           0.5200             10.0             12.0             28.0
   167      0.4800           0.5200             13.0             15.0             22.0
   168      0.5000           0.5000             13.0             13.0             24.0
   169      0.5900           0.4100             20.0             11.0             19.0
   170      0.5300           0.4700             15.0             12.0             23.0
   171      0.5400           0.4600             17.0             13.0             20.0
   172      0.5000           0.5000             13.0             13.0             24.0
   173      0.3500           0.6500              5.0             20.0             25.0
   174      0.4200           0.5800              9.0             17.0             24.0
   175      0.4500           0.5500              7.0             12.0             31.0
   176      0.4200           0.5800              6.0             14.0             30.0
   177      0.3300           0.6700              5.0             22.0             23.0
   178      0.3900           0.6100             11.0             22.0             17.0
   179      0.4100           0.5900              9.0             18.0             23.0
   180      0.4100           0.5900              9.0             18.0             23.0
   181      0.4500           0.5500             10.0             15.0             25.0
   182      0.4300           0.5700              9.0             16.0             25.0
   183      0.4000           0.6000             11.0             21.0             18.0
   184      0.3900           0.6100              9.0             20.0             21.0
   185      0.3000           0.7000              4.0             24.0             22.0
   186      0.3000           0.7000              4.0             24.0             22.0
   187      0.3400           0.6600              5.0             21.0             24.0
   188      0.3900           0.6100              9.0             20.0             21.0
   189      0.4000           0.6000              9.0             19.0             22.0
   190      0.3800           0.6200              7.0             19.0             24.0
   191      0.4100           0.5900              9.0             18.0             23.0
   192      0.4200           0.5800             10.0             18.0             22.0
   193      0.4400           0.5600             10.0             16.0             24.0
   194      0.4400           0.5600             10.0             16.0             24.0
   195      0.4900           0.5100             10.0             11.0             29.0
   196      0.5300           0.4700             11.0              8.0             31.0
   197      0.5500           0.4500             13.0              8.0             29.0
   198      0.5100           0.4900             13.0             12.0             25.0
   199      0.4900           0.5100             12.0             13.0             25.0
   200      0.4100           0.5900              6.0             15.0             29.0
   201      0.4700           0.5300              9.0             12.0             29.0
   202      0.5600           0.4400             14.0              8.0             28.0
   203      0.6700           0.3300             23.0              6.0             21.0
   204      0.6700           0.3300             22.0              5.0             23.0
   205      0.6100           0.3900             19.0              8.0             23.0
   206      0.6500           0.3500             18.0              3.0             29.0
   207      0.6000           0.4000             16.0              6.0             28.0
   208      0.5800           0.4200             17.0              9.0             24.0
   209      0.5800           0.4200             19.0             11.0             20.0
   210      0.5800           0.4200             17.0              9.0             24.0
   211      0.6500           0.3500             20.0              5.0             25.0
   212      0.6500           0.3500             19.0              4.0             27.0
   213      0.7100           0.2900             23.0              2.0             25.0
   214      0.7300           0.2700             25.0              2.0             23.0
   215      0.7800           0.2200             30.0              2.0             18.0
   216      0.6600           0.3400             19.0              3.0             28.0
   217      0.7000           0.3000             25.0              5.0             20.0
   218      0.7600           0.2400             32.0              6.0             12.0
   219      0.7500           0.2500             27.0              2.0             21.0
   220      0.7200           0.2800             25.0              3.0             22.0
   221      0.6800           0.3200             26.0              8.0             16.0
   222      0.6600           0.3400             22.0              6.0             22.0
   223      0.6800           0.3200             22.0              4.0             24.0
   224      0.7300           0.2700             24.0              1.0             25.0
   225      0.6800           0.3200             22.0              4.0             24.0
   226      0.6400           0.3600             19.0              5.0             26.0
   227      0.5700           0.4300             17.0             10.0             23.0
   228      0.5300           0.4700             13.0             10.0             27.0
   229      0.6000           0.4000             13.0              3.0             34.0
   230      0.5700           0.4300             13.0              6.0             31.0
   231      0.4700           0.5300             12.0             15.0             23.0
   232      0.5200           0.4800             13.0             11.0             26.0
   233      0.4600           0.5400             11.0             15.0             24.0
   234      0.4800           0.5200             13.0             15.0             22.0
   235      0.4800           0.5200              9.0             11.0             30.0
   236      0.4700           0.5300             16.0             19.0             15.0
   237      0.5100           0.4900             10.0              9.0             31.0
   238      0.5300           0.4700             16.0             13.0             21.0
   239      0.4700           0.5300             12.0             15.0             23.0
   240      0.4500           0.5500             11.0             16.0             23.0
   241      0.4100           0.5900              9.0             18.0             23.0
   242      0.3100           0.6900              5.0             24.0             21.0
   243      0.3100           0.6900              4.0             23.0             23.0
   244      0.2400           0.7600              2.0             28.0             20.0
   245      0.2300           0.7700              3.0             30.0             17.0
   246      0.2200           0.7800              2.0             30.0             18.0
   247      0.1900           0.8100              1.0             32.0             17.0
   248      0.2600           0.7400              4.0             28.0             18.0
   249      0.2700           0.7300              3.0             26.0             21.0
   250      0.2800           0.7200              4.0             26.0             20.0
   251      0.2400           0.7600              4.0             30.0             16.0
   252      0.3000           0.7000              7.0             27.0             16.0
   253      0.2400           0.7600              1.0             27.0             22.0
   254      0.2300           0.7700              2.0             29.0             19.0
   255      0.2600           0.7400              4.0             28.0             18.0
   256      0.3100           0.6900              3.0             22.0             25.0
   257      0.2200           0.7800              2.0             30.0             18.0
   258      0.2200           0.7800              3.0             31.0             16.0
   259      0.2000           0.8000              1.0             31.0             18.0
   260      0.1300           0.8700              0.0             37.0             13.0
   261      0.1100           0.8900              0.0             39.0             11.0
   262      0.1100           0.8900              0.0             39.0             11.0
   263      0.1600           0.8400              1.0             35.0             14.0
   264      0.1500           0.8500              1.0             36.0             13.0
   265      0.1500           0.8500              1.0             36.0             13.0
   266      0.1100           0.8900              1.0             40.0              9.0
   267      0.1400           0.8600              0.0             36.0             14.0
   268      0.1300           0.8700              1.0             38.0             11.0
   269      0.0900           0.9100              2.0             43.0              5.0
   270      0.1200           0.8800              0.0             38.0             12.0
   271      0.1300           0.8700              1.0             38.0             11.0
   272      0.1000           0.9000              1.0             41.0              8.0
   273      0.1000           0.9000              1.0             41.0              8.0
   274      0.1000           0.9000              2.0             42.0              6.0
   275      0.1000           0.9000              0.0             40.0             10.0
   276      0.0700           0.9300              0.0             43.0              7.0
   277      0.0700           0.9300              0.0             43.0              7.0
   278      0.0600           0.9400              0.0             44.0              6.0
   279      0.0800           0.9200              0.0             42.0              8.0
   280      0.1000           0.9000              0.0             40.0             10.0
   281      0.0700           0.9300              0.0             43.0              7.0
   282      0.0700           0.9300              0.0             43.0              7.0
   283      0.0800           0.9200              0.0             42.0              8.0
   284      0.0500           0.9500              0.0             45.0              5.0
   285      0.0500           0.9500              0.0             45.0              5.0
   286      0.0400           0.9600              0.0             46.0              4.0
   287      0.0500           0.9500              0.0             45.0              5.0
   288      0.0600           0.9400              0.0             44.0              6.0
   289      0.0700           0.9300              1.0             44.0              5.0
   290      0.0600           0.9400              0.0             44.0              6.0
   291      0.0800           0.9200              0.0             42.0              8.0
   292      0.0600           0.9400              0.0             44.0              6.0
   293      0.0500           0.9500              0.0             45.0              5.0
   294      0.0400           0.9600              0.0             46.0              4.0
   295      0.0500           0.9500              0.0             45.0              5.0
   296      0.0100           0.9900              0.0             49.0              1.0
   297      0.0200           0.9800              0.0             48.0              2.0
   298      0.0100           0.9900              0.0             49.0              1.0
   299      0.0100           0.9900              0.0             49.0              1.0
   300      0.0200           0.9800              0.0             48.0              2.0
   301      0.0400           0.9600              0.0             46.0              4.0
   302      0.0400           0.9600              0.0             46.0              4.0
   303      0.0300           0.9700              0.0             47.0              3.0
   304      0.0300           0.9700              0.0             47.0              3.0
   305      0.0300           0.9700              0.0             47.0              3.0
   306      0.0200           0.9800              0.0             48.0              2.0
   307      0.0200           0.9800              0.0             48.0              2.0
   308      0.0200           0.9800              0.0             48.0              2.0
   309      0.0100           0.9900              0.0             49.0              1.0
   310      0.0000           1.0000              0.0             50.0              0.0
   311      0.0000           1.0000              0.0             50.0              0.0
   312      0.0000           1.0000              0.0             50.0              0.0
   313      0.0000           1.0000              0.0             50.0              0.0
   314      0.0000           1.0000              0.0             50.0              0.0
   315      0.0000           1.0000              0.0             50.0              0.0
   316      0.0000           1.0000              0.0             50.0              0.0
   317      0.0000           1.0000              0.0             50.0              0.0
   318      0.0000           1.0000              0.0             50.0              0.0
   319      0.0000           1.0000              0.0             50.0              0.0
   320      0.0000           1.0000              0.0             50.0              0.0
   321      0.0000           1.0000              0.0             50.0              0.0
   322      0.0000           1.0000              0.0             50.0              0.0
   323      0.0000           1.0000              0.0             50.0              0.0
   324      0.0000           1.0000              0.0             50.0              0.0
   325      0.0000           1.0000              0.0             50.0              0.0
   326      0.0000           1.0000              0.0             50.0              0.0
   327      0.0000           1.0000              0.0             50.0              0.0
   328      0.0000           1.0000              0.0             50.0              0.0
   329      0.0000           1.0000              0.0             50.0              0.0
   330      0.0000           1.0000              0.0             50.0              0.0
   331      0.0000           1.0000              0.0             50.0              0.0
   332      0.0000           1.0000              0.0             50.0              0.0
   333      0.0000           1.0000              0.0             50.0              0.0
   334      0.0000           1.0000              0.0             50.0              0.0
   335      0.0000           1.0000              0.0             50.0              0.0
   336      0.0000           1.0000              0.0             50.0              0.0
   337      0.0000           1.0000              0.0             50.0              0.0
   338      0.0000           1.0000              0.0             50.0              0.0
   339      0.0000           1.0000              0.0             50.0              0.0
   340      0.0000           1.0000              0.0             50.0              0.0
   341      0.0000           1.0000              0.0             50.0              0.0
   342      0.0000           1.0000              0.0             50.0              0.0
   343      0.0000           1.0000              0.0             50.0              0.0
   344      0.0000           1.0000              0.0             50.0              0.0
   345      0.0000           1.0000              0.0             50.0              0.0
   346      0.0000           1.0000              0.0             50.0              0.0
   347      0.0000           1.0000              0.0             50.0              0.0
   348      0.0000           1.0000              0.0             50.0              0.0
   349      0.0000           1.0000              0.0             50.0              0.0
   350      0.0000           1.0000              0.0             50.0              0.0
   351      0.0000           1.0000              0.0             50.0              0.0
   352      0.0000           1.0000              0.0             50.0              0.0
   353      0.0000           1.0000              0.0             50.0              0.0
   354      0.0000           1.0000              0.0             50.0              0.0
   355      0.0000           1.0000              0.0             50.0              0.0
   356      0.0000           1.0000              0.0             50.0              0.0
   357      0.0000           1.0000              0.0             50.0              0.0
   358      0.0000           1.0000              0.0             50.0              0.0
   359      0.0000           1.0000              0.0             50.0              0.0
   360      0.0000           1.0000              0.0             50.0              0.0
   361      0.0000           1.0000              0.0             50.0              0.0
   362      0.0000           1.0000              0.0             50.0              0.0
   363      0.0000           1.0000              0.0             50.0              0.0
   364      0.0000           1.0000              0.0             50.0              0.0
   365      0.0000           1.0000              0.0             50.0              0.0
   366      0.0000           1.0000              0.0             50.0              0.0
   367      0.0000           1.0000              0.0             50.0              0.0
   368      0.0000           1.0000              0.0             50.0              0.0
   369      0.0000           1.0000              0.0             50.0              0.0
   370      0.0000           1.0000              0.0             50.0              0.0
   371      0.0000           1.0000              0.0             50.0              0.0
   372      0.0000           1.0000              0.0             50.0              0.0
   373      0.0000           1.0000              0.0             50.0              0.0
   374      0.0000           1.0000              0.0             50.0              0.0
   375      0.0000           1.0000              0.0             50.0              0.0
   376      0.0000           1.0000              0.0             50.0              0.0
   377      0.0000           1.0000              0.0             50.0              0.0
   378      0.0000           1.0000              0.0             50.0              0.0
   379      0.0000           1.0000              0.0             50.0              0.0
   380      0.0000           1.0000              0.0             50.0              0.0
   381      0.0000           1.0000              0.0             50.0              0.0
   382      0.0000           1.0000              0.0             50.0              0.0
   383      0.0000           1.0000              0.0             50.0              0.0
   384      0.0000           1.0000              0.0             50.0              0.0
   385      0.0000           1.0000              0.0             50.0              0.0
   386      0.0000           1.0000              0.0             50.0              0.0
   387      0.0000           1.0000              0.0             50.0              0.0
   388      0.0000           1.0000              0.0             50.0              0.0
   389      0.0000           1.0000              0.0             50.0              0.0
   390      0.0000           1.0000              0.0             50.0              0.0
   391      0.0000           1.0000              0.0             50.0              0.0
   392      0.0000           1.0000              0.0             50.0              0.0
   393      0.0000           1.0000              0.0             50.0              0.0
   394      0.0000           1.0000              0.0             50.0              0.0
   395      0.0000           1.0000              0.0             50.0              0.0
   396      0.0000           1.0000              0.0             50.0              0.0
   397      0.0000           1.0000              0.0             50.0              0.0
   398      0.0000           1.0000              0.0             50.0              0.0
   399      0.0000           1.0000              0.0             50.0              0.0
   400      0.0000           1.0000              0.0             50.0              0.0
   401      0.0000           1.0000              0.0             50.0              0.0
   402      0.0000           1.0000              0.0             50.0              0.0
   403      0.0000           1.0000              0.0             50.0              0.0
   404      0.0000           1.0000              0.0             50.0              0.0
   405      0.0000           1.0000              0.0             50.0              0.0
   406      0.0000           1.0000              0.0             50.0              0.0
   407      0.0000           1.0000              0.0             50.0              0.0
   408      0.0000           1.0000              0.0             50.0              0.0
   409      0.0000           1.0000              0.0             50.0              0.0
   410      0.0000           1.0000              0.0             50.0              0.0
   411      0.0000           1.0000              0.0             50.0              0.0
   412      0.0000           1.0000              0.0             50.0              0.0
   413      0.0000           1.0000              0.0             50.0              0.0
   414      0.0000           1.0000              0.0             50.0              0.0
   415      0.0000           1.0000              0.0             50.0              0.0
   416      0.0000           1.0000              0.0             50.0              0.0
   417      0.0000           1.0000              0.0             50.0              0.0
   418      0.0000           1.0000              0.0             50.0              0.0
   419      0.0000           1.0000              0.0             50.0              0.0
   420      0.0000           1.0000              0.0             50.0              0.0
   421      0.0000           1.0000              0.0             50.0              0.0
   422      0.0000           1.0000              0.0             50.0              0.0
   423      0.0000           1.0000              0.0             50.0              0.0
   424      0.0000           1.0000              0.0             50.0              0.0
   425      0.0000           1.0000              0.0             50.0              0.0
   426      0.0000           1.0000              0.0             50.0              0.0
   427      0.0000           1.0000              0.0             50.0              0.0
   428      0.0000           1.0000              0.0             50.0              0.0
   429      0.0000           1.0000              0.0             50.0              0.0
   430      0.0000           1.0000              0.0             50.0              0.0
   431      0.0000           1.0000              0.0             50.0              0.0
   432      0.0000           1.0000              0.0             50.0              0.0
   433      0.0000           1.0000              0.0             50.0              0.0
   434      0.0000           1.0000              0.0             50.0              0.0
   435      0.0000           1.0000              0.0             50.0              0.0
   436      0.0000           1.0000              0.0             50.0              0.0
   437      0.0000           1.0000              0.0             50.0              0.0
   438      0.0000           1.0000              0.0             50.0              0.0
   439      0.0000           1.0000              0.0             50.0              0.0
   440      0.0000           1.0000              0.0             50.0              0.0
   441      0.0000           1.0000              0.0             50.0              0.0
   442      0.0000           1.0000              0.0             50.0              0.0
   443      0.0000           1.0000              0.0             50.0              0.0
   444      0.0000           1.0000              0.0             50.0              0.0
   445      0.0000           1.0000              0.0             50.0              0.0
   446      0.0000           1.0000              0.0             50.0              0.0
   447      0.0000           1.0000              0.0             50.0              0.0
   448      0.0000           1.0000              0.0             50.0              0.0
   449      0.0000           1.0000              0.0             50.0              0.0
   450      0.0000           1.0000              0.0             50.0              0.0
   451      0.0000           1.0000              0.0             50.0              0.0
   452      0.0000           1.0000              0.0             50.0              0.0
   453      0.0000           1.0000              0.0             50.0              0.0
   454      0.0000           1.0000              0.0             50.0              0.0
   455      0.0000           1.0000              0.0             50.0              0.0
   456      0.0000           1.0000              0.0             50.0              0.0
   457      0.0000           1.0000              0.0             50.0              0.0
   458      0.0000           1.0000              0.0             50.0              0.0
   459      0.0000           1.0000              0.0             50.0              0.0
   460      0.0000           1.0000              0.0             50.0              0.0
   461      0.0000           1.0000              0.0             50.0              0.0
   462      0.0000           1.0000              0.0             50.0              0.0
   463      0.0000           1.0000              0.0             50.0              0.0
   464      0.0000           1.0000              0.0             50.0              0.0
   465      0.0000           1.0000              0.0             50.0              0.0
   466      0.0000           1.0000              0.0             50.0              0.0
   467      0.0000           1.0000              0.0             50.0              0.0
   468      0.0000           1.0000              0.0             50.0              0.0
   469      0.0000           1.0000              0.0             50.0              0.0
   470      0.0000           1.0000              0.0             50.0              0.0
   471      0.0000           1.0000              0.0             50.0              0.0
   472      0.0000           1.0000              0.0             50.0              0.0
   473      0.0000           1.0000              0.0             50.0              0.0
   474      0.0000           1.0000              0.0             50.0              0.0
   475      0.0000           1.0000              0.0             50.0              0.0
   476      0.0000           1.0000              0.0             50.0              0.0
   477      0.0000           1.0000              0.0             50.0              0.0
   478      0.0000           1.0000              0.0             50.0              0.0
   479      0.0000           1.0000              0.0             50.0              0.0
   480      0.0000           1.0000              0.0             50.0              0.0
   481      0.0000           1.0000              0.0             50.0              0.0
   482      0.0000           1.0000              0.0             50.0              0.0
   483      0.0000           1.0000              0.0             50.0              0.0
   484      0.0000           1.0000              0.0             50.0              0.0
   485      0.0000           1.0000              0.0             50.0              0.0
   486      0.0000           1.0000              0.0             50.0              0.0
   487      0.0000           1.0000              0.0             50.0              0.0
   488      0.0000           1.0000              0.0             50.0              0.0
   489      0.0000           1.0000              0.0             50.0              0.0
   490      0.0000           1.0000              0.0             50.0              0.0
   491      0.0000           1.0000              0.0             50.0              0.0
   492      0.0000           1.0000              0.0             50.0              0.0
   493      0.0000           1.0000              0.0             50.0              0.0
   494      0.0000           1.0000              0.0             50.0              0.0
   495      0.0000           1.0000              0.0             50.0              0.0
   496      0.0000           1.0000              0.0             50.0              0.0
   497      0.0000           1.0000              0.0             50.0              0.0
   498      0.0000           1.0000              0.0             50.0              0.0
   499      0.0000           1.0000              0.0             50.0              0.0
   500      0.0000           1.0000              0.0             50.0              0.0
   501      0.0000           1.0000              0.0             50.0              0.0
   502      0.0000           1.0000              0.0             50.0              0.0
   503      0.0000           1.0000              0.0             50.0              0.0
   504      0.0000           1.0000              0.0             50.0              0.0
   505      0.0000           1.0000              0.0             50.0              0.0
   506      0.0000           1.0000              0.0             50.0              0.0
   507      0.0000           1.0000              0.0             50.0              0.0
   508      0.0000           1.0000              0.0             50.0              0.0
   509      0.0000           1.0000              0.0             50.0              0.0
   510      0.0000           1.0000              0.0             50.0              0.0
   511      0.0000           1.0000              0.0             50.0              0.0
   512      0.0000           1.0000              0.0             50.0              0.0
   513      0.0000           1.0000              0.0             50.0              0.0
   514      0.0000           1.0000              0.0             50.0              0.0
   515      0.0000           1.0000              0.0             50.0              0.0
   516      0.0000           1.0000              0.0             50.0              0.0
   517      0.0000           1.0000              0.0             50.0              0.0
   518      0.0000           1.0000              0.0             50.0              0.0
   519      0.0000           1.0000              0.0             50.0              0.0
   520      0.0000           1.0000              0.0             50.0              0.0
   521      0.0000           1.0000              0.0             50.0              0.0
   522      0.0000           1.0000              0.0             50.0              0.0
   523      0.0000           1.0000              0.0             50.0              0.0
   524      0.0000           1.0000              0.0             50.0              0.0
   525      0.0000           1.0000              0.0             50.0              0.0
   526      0.0000           1.0000              0.0             50.0              0.0
   527      0.0000           1.0000              0.0             50.0              0.0
   528      0.0000           1.0000              0.0             50.0              0.0
   529      0.0000           1.0000              0.0             50.0              0.0
   530      0.0000           1.0000              0.0             50.0              0.0
   531      0.0000           1.0000              0.0             50.0              0.0
   532      0.0000           1.0000              0.0             50.0              0.0
   533      0.0000           1.0000              0.0             50.0              0.0
   534      0.0000           1.0000              0.0             50.0              0.0
   535      0.0000           1.0000              0.0             50.0              0.0
   536      0.0000           1.0000              0.0             50.0              0.0
   537      0.0000           1.0000              0.0             50.0              0.0
   538      0.0000           1.0000              0.0             50.0              0.0
   539      0.0000           1.0000              0.0             50.0              0.0
   540      0.0000           1.0000              0.0             50.0              0.0
   541      0.0000           1.0000              0.0             50.0              0.0
   542      0.0000           1.0000              0.0             50.0              0.0
   543      0.0000           1.0000              0.0             50.0              0.0
   544      0.0000           1.0000              0.0             50.0              0.0
   545      0.0000           1.0000              0.0             50.0              0.0
   546      0.0000           1.0000              0.0             50.0              0.0
   547      0.0000           1.0000              0.0             50.0              0.0
   548      0.0000           1.0000              0.0             50.0              0.0
   549      0.0000           1.0000              0.0             50.0              0.0
   550      0.0000           1.0000              0.0             50.0              0.0
   551      0.0000           1.0000              0.0             50.0              0.0
   552      0.0000           1.0000              0.0             50.0              0.0
   553      0.0000           1.0000              0.0             50.0              0.0
   554      0.0000           1.0000              0.0             50.0              0.0
   555      0.0000           1.0000              0.0             50.0              0.0
   556      0.0000           1.0000              0.0             50.0              0.0
   557      0.0000           1.0000              0.0             50.0              0.0
